,locus_tag,left,right,mode,final_state,tf,strand
3688,ECK125258713,,,repressor,H-NS,H-NS,
3689,ECK125258713,,,repressor,H-NS,H-NS,
3690,ECK125258714,,,activator,FNR,FNR,
3691,ECK125258715,,,activator,GadE-RcsB,GadE-RcsB,
3692,ECK125258716,,,activator,AdiY,AdiY,
3693,ECK125258716,,,activator,AdiY,AdiY,
3694,ECK125258717,,,repressor,H-NS,H-NS,
3695,ECK125258718,,,activator,CysB,CysB,
3696,ECK125258719,1655201.0,1655211,repressor,RspR,RspR,
3697,ECK125258720,2313034.0,2313053,activator,MarA,MarA,
3698,ECK125258720,2313034.0,2313053,activator,MarA,MarA,
3699,ECK125258721,17894.0,17927,,,,
3700,ECK125258722,,,repressor,FliZ,FliZ,
3701,ECK125258722,,,repressor,FliZ,FliZ,
3702,ECK125258723,,,activator,ArcA-phosphorylated,ArcA,
3703,ECK125258724,,,repressor,HdfR,HdfR,
3704,ECK125258725,,,repressor,Lrp-L-leucine,Lrp,
3705,ECK125258725,,,repressor,Lrp-L-leucine,Lrp,
3706,ECK125258726,,,,,,
3707,ECK125258727,,,activator,Lrp,Lrp,
3708,ECK125258728,,,repressor,FNR,FNR,
3709,ECK125258729,,,,,,
3710,ECK125258730,,,repressor,H-NS,H-NS,
3711,ECK125258730,,,repressor,H-NS,H-NS,
3712,ECK125258731,,,,,,
3713,ECK125258732,,,activator,IHF,IHF,
3714,ECK125258733,,,activator,GadE,GadE,
3715,ECK125258734,2001808.0,2001819,repressor,NsrR,NsrR,
3716,ECK125258735,,,activator,UvrY-phosphorylated,UvrY,
3717,ECK125258736,,,activator,HypT-Met-oxidized,HypT,
3718,ECK125258737,1592530.0,1592549,repressor,HipAB,HipAB,
3719,ECK125258738,,,activator,CspA,CspA,
3720,ECK125258739,,,repressor,H-NS,H-NS,
3721,ECK125258740,,,repressor,H-NS,H-NS,
3722,ECK125258741,1619022.0,1619041,activator,MarA,MarA,
3723,ECK125258742,1601456.0,1601485,repressor,LsrR,LsrR,
3724,ECK125258743,,,repressor,Fur-Fe<sup>2+</sup>,Fur,
3725,ECK125258744,,,repressor,FNR,FNR,
3726,ECK125258745,,,repressor,H-NS,H-NS,
3727,ECK125258746,,,activator,Lrp,Lrp,
3728,ECK125258747,,,repressor,OmpR-phosphorylated,OmpR,
3729,ECK125258748,,,activator,ArcA-phosphorylated,ArcA,
3730,ECK125258748,,,activator,ArcA-phosphorylated,ArcA,
3731,ECK125258749,,,activator,DhaR,DhaR,
3732,ECK125258750,3178012.0,3178032,activator,SoxS,SoxS,
3733,ECK125258750,3178012.0,3178032,activator,SoxS,SoxS,
3734,ECK125258751,,,,,,
3735,ECK125258752,1978378.0,1978392,repressor,RcsAB,RcsAB,
3736,ECK125258753,,,activator,H-NS,H-NS,
3737,ECK125258754,3088186.0,3088201,repressor,GalR,GalR,
3738,ECK125258755,2634148.0,2634163,activator,MarA,MarA,
3739,ECK125258756,2349531.0,2349550,activator,MarA,MarA,
3740,ECK125258757,,,repressor,LexA,LexA,
3741,ECK125258758,,,activator,RcdA,RcdA,
3742,ECK125258759,,,activator,DpiA-phosphorylated,DpiA,
3743,ECK125258760,3354148.0,3354187,,,,
3744,ECK125258761,,,activator,UvrY-phosphorylated,UvrY,
3745,ECK125258762,,,activator,CdaR,CdaR,
3746,ECK125258763,4531988.0,4531999,,,,
3747,ECK125258764,781995.0,782012,repressor,NadR,NadR,
3748,ECK125258765,,,repressor,GatR,GatR,
3749,ECK125258767,2924617.0,2924629,activator,IHF,IHF,
3750,ECK125258768,1592491.0,1592510,repressor,HipAB,HipAB,
3751,ECK125258769,,,activator,FNR,FNR,
3752,ECK125258770,,,activator,GadE,GadE,
3753,ECK125258771,,,activator,AdiY,AdiY,
3754,ECK125258771,,,activator,AdiY,AdiY,
3755,ECK125258772,,,repressor,H-NS,H-NS,
3756,ECK125258773,,,,,,
3757,ECK125258774,1453840.0,1453851,activator,SlyA,SlyA,
3758,ECK125258775,,,activator,GadX,GadX,
3759,ECK125258776,,,repressor,Lrp-L-leucine,Lrp,
3760,ECK125258776,,,repressor,Lrp-L-leucine,Lrp,
3761,ECK125258777,,,repressor,PgrR,PgrR,
3762,ECK125258778,,,repressor,Fur-Fe<sup>2+</sup>,Fur,
3763,ECK125258779,1572161.0,1572180,activator,GadX,GadX,
3764,ECK125258779,1572161.0,1572180,activator,GadX,GadX,
3765,ECK125258780,,,activator,LeuO,LeuO,
3766,ECK125258781,,,repressor,FNR,FNR,
3767,ECK125258782,,,repressor,ArcA-phosphorylated,ArcA,
3768,ECK125258783,1619022.0,1619041,activator,SoxS,SoxS,
3769,ECK125258784,,,activator,Fur-Fe<sup>2+</sup>,Fur,
3770,ECK125258785,,,activator,Fis,Fis,
3771,ECK125258786,,,activator,Rob,Rob,
3772,ECK125258787,3664804.0,3664823,repressor,GadW,GadW,
3773,ECK125258787,3664804.0,3664823,repressor,GadW,GadW,
3774,ECK125258788,,,repressor,Fis,Fis,
3775,ECK125258789,,,repressor,H-NS,H-NS,
3776,ECK125258790,,,activator,RcsB-phosphorylated,RcsB,
3777,ECK125258790,,,activator,RcsB-phosphorylated,RcsB,
3778,ECK125258791,,,repressor,Fur-Fe<sup>2+</sup>,Fur,
3779,ECK125258791,,,repressor,Fur-Fe<sup>2+</sup>,Fur,
3780,ECK125258792,,,activator,NtrC-phosphorylated,NtrC,
3781,ECK125258793,,,activator,CpxR-phosphorylated,CpxR,
3782,ECK125258794,,,repressor,ArcA-phosphorylated,ArcA,
3783,ECK125258795,,,activator,GutM,GutM,
3784,ECK125258796,,,activator,GadE,GadE,
3785,ECK125258797,4554403.0,4554420,repressor,UxuR,UxuR,
3786,ECK125258798,,,activator,Lrp,Lrp,
3787,ECK125258799,4097663.0,4097679,activator,RhaR-L-rhamnose,RhaR,
3788,ECK125258799,4097663.0,4097679,activator,RhaR-L-rhamnose,RhaR,
3789,ECK125258800,,,repressor,H-NS,H-NS,
3790,ECK125258801,3658325.0,3658383,repressor,FliZ,FliZ,
3791,ECK125258802,,,activator,HypT-Met-oxidized,HypT,
3792,ECK125258803,,,repressor,H-NS,H-NS,
3793,ECK125258803,,,repressor,H-NS,H-NS,
3794,ECK125258804,,,activator,NarP-phosphorylated,NarP,
3795,ECK125258805,,,repressor,H-NS,H-NS,
3796,ECK125258805,,,repressor,H-NS,H-NS,
3797,ECK125258806,,,repressor,FliZ,FliZ,
3798,ECK125258806,,,repressor,FliZ,FliZ,
3799,ECK125258807,4595902.0,4595915,activator,CRP-cyclic-AMP,CRP,
3800,ECK125258808,,,activator,QseB-Phosphorylated,QseB,
3801,ECK125258809,3303372.0,3303391,,,,
3802,ECK125258810,,,activator,GadE,GadE,
3803,ECK125258811,2002014.0,2002030,repressor,IHF,IHF,
3804,ECK125258812,3088383.0,3088398,repressor,GalR,GalR,
3805,ECK125258813,,,repressor,H-NS,H-NS,
3806,ECK125258814,,,repressor,IHF,IHF,
3807,ECK125258815,,,activator,MatA,MatA,
3808,ECK125258816,,,activator,PhoP-phosphorylated,PhoP,
3809,ECK125258817,,,activator,SoxS,SoxS,
3810,ECK125258818,3088040.0,3088055,repressor,GalS-D-galactose,GalS,
3811,ECK125258819,,,activator,GadX,GadX,
3812,ECK125258820,,,repressor,MetJ-<i>S</i>-adenosyl-L-methionine,MetJ,
3813,ECK125258821,358700.0,358708,repressor,CynR,CynR,
3814,ECK125258822,,,repressor,AlsR,AlsR,
3815,ECK125258823,,,repressor,ArcA-phosphorylated,ArcA,
3816,ECK125258824,4531834.0,4531845,,,,
3817,ECK125258825,3801169.0,3801188,activator,MarA,MarA,
3818,ECK125258826,,,repressor,CRP-cyclic-AMP,CRP,
3819,ECK125258827,1130917.0,1130933,activator,FlhDC,FlhDC,
3820,ECK125258828,,,repressor,NarL-phosphorylated,NarL,
3821,ECK125258829,,,repressor,H-NS,H-NS,
3822,ECK125258830,,,repressor,SutR,SutR,
3823,ECK125258831,,,repressor,H-NS,H-NS,
3824,ECK125258832,,,,,,
3825,ECK125258833,,,repressor,PgrR,PgrR,
3826,ECK125258834,890842.0,890862,activator,MarA,MarA,
3827,ECK125258835,1720841.0,1720852,,,,
3828,ECK125258836,,,activator,DpiA-phosphorylated,DpiA,
3829,ECK125258837,3653866.0,3653885,activator,GadX,GadX,
3830,ECK125258838,,,activator,GadX,GadX,
3831,ECK125258838,,,activator,GadX,GadX,
3832,ECK125258839,1227495.0,1227518,,,,
3833,ECK125258840,,,repressor,Fur-Fe<sup>2+</sup>,Fur,
3834,ECK125258841,,,activator,FNR,FNR,
3835,ECK125258842,,,repressor,Fur-Fe<sup>2+</sup>,Fur,
3836,ECK125258843,,,repressor,SrlR,SrlR,
3837,ECK125258844,,,repressor,H-NS,H-NS,
3838,ECK125258845,2710396.0,2710413,repressor,NadR,NadR,
3839,ECK125258846,,,repressor,H-NS,H-NS,
3840,ECK125258847,,,repressor,H-NS,H-NS,
3841,ECK125258848,,,repressor,H-NS,H-NS,
3842,ECK125258849,,,repressor,AraC-&alpha;-L-arabinopyranose,AraC,
3843,ECK125258850,4097629.0,4097646,activator,RhaR-L-rhamnose,RhaR,
3844,ECK125258850,4097629.0,4097646,activator,RhaR-L-rhamnose,RhaR,
3845,ECK125258851,,,activator,IHF,IHF,
3846,ECK125258852,,,activator,PhoB-phosphorylated,PhoB,
3847,ECK125258853,3667698.0,3667717,activator,GadX,GadX,
3848,ECK125258853,3667698.0,3667717,activator,GadX,GadX,
3849,ECK125258854,,,activator,FucR-L-fuculose-1-P,FucR,
3850,ECK125258855,,,activator,GadE-RcsB,GadE-RcsB,
3851,ECK125258856,3172452.0,3172471,,,,
3852,ECK125258857,,,activator,FNR,FNR,
3853,ECK125258858,,,activator,PhoB-phosphorylated,PhoB,
3854,ECK125258859,,,activator,Rob,Rob,
3855,ECK125258860,,,repressor,H-NS,H-NS,
3856,ECK125258861,2001998.0,2002014,repressor,IHF,IHF,
3857,ECK125258862,,,activator,PhoB-phosphorylated,PhoB,
3858,ECK125258863,1936420.0,1936439,activator,Rob,Rob,
3859,ECK125258864,,,repressor,H-NS,H-NS,
3860,ECK125258865,,,activator,CadC,CadC,
3861,ECK125258866,1453785.0,1453796,activator,SlyA,SlyA,
3862,ECK125258867,,,repressor,H-NS,H-NS,
3863,ECK125258868,,,repressor,ComR,ComR,
3864,ECK125258869,,,repressor,H-NS,H-NS,
3865,ECK125258870,,,activator,Dan-L-tartrate,Dan,
3866,ECK125258871,1842239.0,1842258,activator,ArgP,ArgP,
3867,ECK125258872,1346857.0,1346905,repressor,FliZ,FliZ,
3868,ECK125258873,,,activator,HypT-Met-oxidized,HypT,
3869,ECK125258874,,,repressor,Lrp-L-leucine,Lrp,
3870,ECK125258874,,,repressor,Lrp-L-leucine,Lrp,
3871,ECK125258875,,,activator,FNR,FNR,
3872,ECK125258876,,,repressor,FliZ,FliZ,
3873,ECK125258876,,,repressor,FliZ,FliZ,
3874,ECK125285575,2990733.0,2990750,,,,
3875,ECK125285576,3716079.0,3716096,,,,
3876,ECK125285577,813120.0,813136,repressor,LexA,LexA,
3877,ECK125285578,4277409.0,4277426,activator,SoxR,SoxR,
3878,ECK125285579,2385814.0,2385831,,,,
3879,ECK125285580,2751751.0,2751759,repressor,DnaA-ATP,DnaA,
3880,ECK125285581,997510.0,997527,,,,
3881,ECK125285582,401177.0,401194,,,,
3882,ECK125285583,656411.0,656422,activator,SlyA,SlyA,
3883,ECK125285584,4335374.0,4335391,,,,
3884,ECK125285585,240267.0,240284,,,,
3885,ECK125285586,3875293.0,3875312,activator,CRP-cyclic-AMP,CRP,
3886,ECK125285587,801889.0,801906,,,,
3887,ECK125285588,4283073.0,4283090,,,,
3888,ECK125285589,3656773.0,3656792,activator,GadE,GadE,
3889,ECK125285589,3656773.0,3656792,activator,GadE,GadE,
3890,ECK125285590,3066865.0,3066882,,,,
3891,ECK125285591,3896693.0,3896710,,,,
3892,ECK125285592,231015.0,231032,,,,
3893,ECK125285593,4012834.0,4012850,activator,OxyR,OxyR,
3894,ECK125285594,2192762.0,2192779,,,,
3895,ECK125285595,4074594.0,4074617,activator,CRP-cyclic-AMP,CRP,
3896,ECK125285595,4074594.0,4074617,repressor,CRP-cyclic-AMP,CRP,
3897,ECK125285596,3897634.0,3897651,,,,
3898,ECK125285597,2044048.0,2044065,,,,
3899,ECK125285598,3401317.0,3401324,repressor,BolA-phosphorylated,BolA,
3900,ECK125285599,2413286.0,2413303,,,,
3901,ECK125285600,1678206.0,1678223,,,,
3902,ECK125285601,4242364.0,4242379,activator,CRP-cyclic-AMP,CRP,
3903,ECK125285602,234215.0,234232,,,,
3904,ECK125285603,,,,,,
3905,ECK125285604,1404611.0,1404628,,,,
3906,ECK125285605,1910262.0,1910279,,,,
3907,ECK125285606,2788889.0,2788902,repressor,GlaR,GlaR,
3908,ECK125285607,4012852.0,4012868,activator,OxyR,OxyR,
3909,ECK125285608,820717.0,820734,,,,
3910,ECK125285609,2751730.0,2751738,repressor,DnaA-ATP,DnaA,
3911,ECK125285610,3875268.0,3875280,repressor,DgoR,DgoR,
3912,ECK125285611,3674084.0,3674101,,,,
3913,ECK125285612,,,activator,RcdA,RcdA,
3914,ECK125285613,1930828.0,1930844,repressor,PurR-hypoxanthine,PurR,
3915,ECK125285614,,,repressor,OmpR,OmpR,
3916,ECK125285615,842176.0,842193,,,,
3917,ECK125285616,656510.0,656523,activator,SlyA,SlyA,
3918,ECK125285617,813330.0,813338,repressor,DnaA-ATP,DnaA,
3919,ECK125285618,1621597.0,1621614,,,,
3920,ECK125285619,3287383.0,3287400,,,,
3921,ECK125285620,1582613.0,1582632,repressor,GadX,GadX,
3922,ECK125285621,1115525.0,1115542,,,,
3923,ECK125285622,3674772.0,3674789,,,,
3924,ECK125285623,302848.0,302865,,,,
3925,ECK125285624,2010188.0,2010205,,,,
3926,ECK125285625,1942598.0,1942614,activator,OxyR,OxyR,
3927,ECK125285625,1942598.0,1942614,activator,OxyR,OxyR,
3928,ECK125285626,3653942.0,3653961,activator,GadX,GadX,
3929,ECK125285627,2926293.0,2926310,,,,
3930,ECK125285628,3133888.0,3133905,,,,
3931,ECK125285629,,,activator,SlyA,SlyA,
3932,ECK125285630,4275159.0,4275176,activator,SoxR,SoxR,
3933,ECK125285631,4086069.0,4086086,,,,
3934,ECK125285632,2892069.0,2892086,,,,
3935,ECK125285633,656431.0,656444,activator,SlyA,SlyA,
3936,ECK125285634,,,activator,RcdA,RcdA,
3937,ECK125285635,3220903.0,3220920,,,,
3938,ECK125285636,569295.0,569312,,,,
3939,ECK125285637,3584539.0,3584556,,,,
3940,ECK125285638,641899.0,641916,,,,
3941,ECK125285639,4294254.0,4294271,,,,
3942,ECK125285640,1572330.0,1572349,activator,GadX,GadX,
3943,ECK125285640,1572330.0,1572349,activator,GadX,GadX,
3944,ECK125285641,607381.0,607398,,,,
3945,ECK125285642,2071283.0,2071299,repressor,OxyR,OxyR,
3946,ECK125285643,4200267.0,4200284,,,,
3947,ECK125285644,384977.0,384994,,,,
3948,ECK125285645,3609243.0,3609260,,,,
3949,ECK125285646,3113132.0,3113149,,,,
3950,ECK125285647,813234.0,813250,repressor,LexA,LexA,
3951,ECK125285648,4428762.0,4428779,,,,
3952,ECK125285649,4024385.0,4024402,,,,
3953,ECK125285650,,,activator,SdiA,SdiA,
3954,ECK125285651,1056235.0,1056259,,,,
3955,ECK125285652,3841756.0,3841775,activator,SoxS,SoxS,
3956,ECK125285653,676576.0,676593,,,,
3957,ECK125285654,2941103.0,2941120,,,,
3958,ECK125285655,1712510.0,1712529,repressor,GadX,GadX,
3959,ECK125285656,3632989.0,3633006,,,,
3960,ECK125285657,3172983.0,3173000,,,,
3961,ECK125285658,922736.0,922752,repressor,PhoP-phosphorylated,PhoP,
3962,ECK125285659,2215642.0,2215659,,,,
3963,ECK125285660,1627407.0,1627424,,,,
3964,ECK125285661,2859653.0,2859670,,,,
3965,ECK125285662,,,repressor,ArcA-phosphorylated,ArcA,
3966,ECK125285663,2041358.0,2041374,activator,OxyR,OxyR,
3967,ECK125285664,2249633.0,2249650,,,,
3968,ECK125285665,3252928.0,3252945,,,,
3969,ECK125285666,1212942.0,1212959,,,,
3970,ECK125285667,3653923.0,3653942,activator,GadX,GadX,
3971,ECK125285668,4436611.0,4436628,,,,
3972,ECK125285669,813133.0,813141,repressor,DnaA-ATP,DnaA,
3973,ECK125285670,800228.0,800245,,,,
3974,ECK125285671,1996895.0,1996912,,,,
3975,ECK125285672,1256267.0,1256284,,,,
3976,ECK125285673,3226582.0,3226599,,,,
3977,ECK125285674,1655605.0,1655624,repressor,GadX,GadX,
3978,ECK125285675,,,activator,SlyA,SlyA,
3979,ECK125285676,3333499.0,3333516,,,,
3980,ECK125285677,1633125.0,1633142,,,,
3981,ECK125285678,1357697.0,1357714,,,,
3982,ECK125285679,3354195.0,3354212,,,,
3983,ECK125285680,1582778.0,1582797,repressor,GadX,GadX,
3984,ECK125285681,2476418.0,2476435,,,,
3985,ECK125285682,,,activator,McbR,McbR,
3986,ECK125285683,1517710.0,1517727,,,,
3987,ECK125285684,216619.0,216636,,,,
3988,ECK125285685,813434.0,813450,repressor,LexA,LexA,
3989,ECK125285685,813434.0,813450,repressor,LexA,LexA,
3990,ECK125285686,,,unknown,OxyR,OxyR,
3991,ECK125285687,1434155.0,1434172,,,,
3992,ECK125285688,4100758.0,4100775,activator,SoxR,SoxR,
3993,ECK125285689,4297158.0,4297175,,,,
3994,ECK125285690,3267262.0,3267279,,,,
3995,ECK125285691,1655690.0,1655707,,,,
3996,ECK125285692,3875290.0,3875301,repressor,DgoR,DgoR,
3997,ECK125285693,3664840.0,3664859,repressor,GadX,GadX,
3998,ECK125285694,949967.0,949984,,,,
3999,ECK125285695,3321211.0,3321228,,,,
4000,ECK125285696,2490531.0,2490548,,,,
4001,ECK125285697,4479689.0,4479706,,,,
4002,ECK125285698,3418272.0,3418289,,,,
4003,ECK125285699,1919888.0,1919905,,,,
4004,ECK125285700,4242327.0,4242343,activator,XylR-&alpha;-D-xylopyranose,XylR,
4005,ECK125285701,813287.0,813303,repressor,LexA,LexA,
4006,ECK125285702,945739.0,945756,,,,
4007,ECK125285703,,,repressor,ArcA-phosphorylated,ArcA,
4008,ECK125285704,3348447.0,3348464,activator,SoxR,SoxR,
4009,ECK125285705,3499134.0,3499151,,,,
4010,ECK125285706,1979632.0,1979649,,,,
4011,ECK125285707,3634655.0,3634674,activator,GadE,GadE,
4012,ECK125285708,1770809.0,1770826,,,,
4013,ECK125285709,3664868.0,3664887,repressor,GadX,GadX,
4014,ECK125285710,949968.0,949985,,,,
4015,ECK125285711,850405.0,850422,,,,
4016,ECK125285712,2897893.0,2897910,,,,
4017,ECK125285713,4609400.0,4609417,,,,
4018,ECK125285714,813442.0,813450,repressor,DnaA-ATP,DnaA,
4019,ECK125285715,2759168.0,2759185,,,,
4020,ECK125285716,3716080.0,3716097,,,,
4021,ECK125285717,1841515.0,1841532,,,,
4022,ECK125285718,2741185.0,2741202,activator,SoxR,SoxR,
4023,ECK125285719,4242348.0,4242364,activator,XylR-&alpha;-D-xylopyranose,XylR,
4024,ECK125285720,813310.0,813318,repressor,DnaA-ATP,DnaA,
4025,ECK125285721,3653856.0,3653875,activator,GadX,GadX,
4026,ECK125285722,2099737.0,2099754,,,,
4027,ECK125285723,,,activator,McbR,McbR,
4028,ECK125285724,399494.0,399511,,,,
4029,ECK125285725,1806356.0,1806373,,,,
4030,ECK125285726,,,,,,
4031,ECK125285727,813377.0,813385,repressor,DnaA-ATP,DnaA,
4032,ECK125285728,813121.0,813129,repressor,DnaA-ATP,DnaA,
4033,ECK125285729,311568.0,311585,,,,
4034,ECK125285730,813107.0,813115,repressor,DnaA-ATP,DnaA,
4035,ECK125285731,3821374.0,3821391,,,,
4036,ECK125285732,1572246.0,1572265,activator,GadX,GadX,
4037,ECK125285732,1572246.0,1572265,activator,GadX,GadX,
4038,ECK125285733,1518792.0,1518809,,,,
4039,ECK125285734,3348385.0,3348404,activator,SoxS,SoxS,
4040,ECK125285735,4374417.0,4374434,,,,
4041,ECK125285736,4270164.0,4270183,activator,GadE,GadE,
4042,ECK125285737,4073662.0,4073687,repressor,CsqR,CsqR,
4043,ECK125285737,4073662.0,4073687,repressor,CsqR,CsqR,
4044,ECK125285738,1755139.0,1755156,,,,
4045,ECK125285739,1226586.0,1226603,,,,
4046,ECK125285740,4133805.0,4133821,activator,OxyR,OxyR,
4047,ECK125285741,430612.0,430629,,,,
4048,ECK125285742,2250770.0,2250789,activator,SoxS,SoxS,
4049,ECK125285743,3725795.0,3725812,,,,
4050,ECK125285744,2221976.0,2221993,,,,
4051,ECK125285745,,,repressor,OmpR,OmpR,
4052,ECK125285746,2984192.0,2984209,,,,
4053,ECK125285747,3897635.0,3897652,,,,
4054,ECK125285748,1053207.0,1053224,,,,
4055,ECK125285749,848959.0,848975,activator,OxyR,OxyR,
4056,ECK125285749,848959.0,848975,activator,OxyR,OxyR,
4057,ECK125285750,4370473.0,4370490,,,,
4058,ECK125285751,246141.0,246158,,,,
4059,ECK125285752,2971243.0,2971260,,,,
4060,ECK125285753,1770808.0,1770825,,,,
4061,ECK125285754,2489116.0,2489133,,,,
4062,ECK125285755,679645.0,679662,,,,
4063,ECK125285756,,,activator,SdiA,SdiA,
4064,ECK125285757,468279.0,468298,activator,SoxS,SoxS,
4065,ECK125285758,,,repressor,CsqR,CsqR,
4066,ECK125285759,2089156.0,2089173,,,,
4067,ECK125285760,890761.0,890777,activator,OxyR,OxyR,
4068,ECK125285761,4148594.0,4148611,,,,
4069,ECK125285762,3536753.0,3536770,,,,
4070,ECK125285763,800726.0,800743,,,,
4071,ECK125286655,3877705.0,3877720,,,,
4072,ECK125286656,2381061.0,2381107,repressor,OxyR,OxyR,
4073,ECK125286656,2381061.0,2381107,activator,OxyR,OxyR,
4074,ECK125286657,2465606.0,2465621,,,,
4075,ECK125286658,684435.0,684457,,,,
4076,ECK125286659,1272181.0,1272196,,,,
4077,ECK125286660,2748613.0,2748628,,,,
4078,ECK125286661,3225803.0,3225818,,,,
4079,ECK125286662,1500432.0,1500447,,,,
4080,ECK125286663,3169200.0,3169215,,,,
4081,ECK125286664,2041850.0,2041865,,,,
4082,ECK125286665,1434613.0,1434628,,,,
4083,ECK125286666,1747133.0,1747148,,,,
4084,ECK125286667,157223.0,157238,,,,
4085,ECK125286668,3154845.0,3154860,,,,
4086,ECK125286669,366366.0,366381,repressor,MarA,MarA,
4087,ECK125286670,1492320.0,1492342,,,,
4088,ECK125286671,1256356.0,1256371,,,,
4089,ECK125286672,2259505.0,2259527,,,,
4090,ECK125286673,4424691.0,4424706,,,,
4091,ECK125286674,4101601.0,4101616,,,,
4092,ECK125286675,1217378.0,1217393,,,,
4093,ECK125286676,1027840.0,1027855,,,,
4094,ECK125286677,3006094.0,3006116,,,,
4095,ECK125286678,3134072.0,3134105,,,,
4096,ECK125286679,491053.0,491068,,,,
4097,ECK125286680,2782942.0,2782957,,,,
4098,ECK125286681,2985663.0,2985684,,,,
4099,ECK125286682,4391540.0,4391555,,,,
4100,ECK125286683,1370190.0,1370203,,,,
4101,ECK125286684,1631374.0,1631389,,,,
4102,ECK125286685,1509152.0,1509174,activator,CRP-cyclic-AMP,CRP,
4103,ECK125286686,,,activator,QseB-Phosphorylated,QseB,
4104,ECK125286687,346357.0,346378,,,,
4105,ECK125286688,1509234.0,1509255,repressor,HicB,HicB,
4106,ECK125286689,1517320.0,1517342,,,,
4107,ECK125286690,1641644.0,1641662,,,,
4108,ECK125286691,2900452.0,2900474,,,,
4109,ECK125286692,4531717.0,4531739,,,,
4110,ECK125286693,1655221.0,1655242,activator,CRP-cyclic-AMP,CRP,
4111,ECK125286694,1404588.0,1404610,,,,
4112,ECK125286695,4470995.0,4471009,activator,Lrp,Lrp,
4113,ECK125286696,4640231.0,4640249,,,,
4114,ECK125286697,3431988.0,3432006,,,,
4115,ECK125286698,3432340.0,3432355,,,,
4116,ECK125286699,4473760.0,4473775,,,,
4117,ECK125286700,676670.0,676703,,,,
4118,ECK125286701,3360885.0,3360918,,,,
4119,ECK125289033,3384453.0,3384464,repressor,BtsR-Phosphorylated,BtsR,
4120,ECK125289034,,,activator,Fur-Fe<sup>2+</sup>,Fur,
4121,ECK125289035,3384381.0,3384392,repressor,BtsR-Phosphorylated,BtsR,
4122,ECK125289036,,,repressor,SoxS,SoxS,
4123,ECK125289037,3384357.0,3384368,repressor,BtsR-Phosphorylated,BtsR,
4124,ECK125289038,4525897.0,4525908,activator,CRP-cyclic-AMP,CRP,
4125,ECK125289039,1215683.0,1215698,activator,MarA,MarA,
4126,ECK125289039,1215683.0,1215698,activator,MarA,MarA,
4127,ECK125289040,,,activator,Fur-Fe<sup>2+</sup>,Fur,
4128,ECK125289041,121826.0,121837,repressor,BtsR-Phosphorylated,BtsR,
4129,ECK125289041,121826.0,121837,repressor,BtsR-Phosphorylated,BtsR,
4130,ECK125289042,121841.0,121852,repressor,BtsR-Phosphorylated,BtsR,
4131,ECK125289042,121841.0,121852,repressor,BtsR-Phosphorylated,BtsR,
4132,ECK125289043,1103303.0,1103314,repressor,BtsR-Phosphorylated,BtsR,
4133,ECK125289043,1103303.0,1103314,repressor,BtsR-Phosphorylated,BtsR,
4134,ECK125289044,4368585.0,4368602,activator,DcuR-phosphorylated,DcuR,
4135,ECK125289045,1103364.0,1103375,repressor,BtsR-Phosphorylated,BtsR,
4136,ECK125289045,1103364.0,1103375,repressor,BtsR-Phosphorylated,BtsR,
4137,ECK125289046,3532607.0,3532624,activator,DcuR-phosphorylated,DcuR,
4138,ECK125289047,4368499.0,4368516,activator,DcuR-phosphorylated,DcuR,
4139,ECK125289048,1907926.0,1907937,repressor,BtsR-Phosphorylated,BtsR,
4140,ECK125289049,2887268.0,2887289,activator,CRP-cyclic-AMP,CRP,
4141,ECK125289050,1907995.0,1908006,repressor,BtsR-Phosphorylated,BtsR,
4142,ECK125289051,1907962.0,1907973,repressor,BtsR-Phosphorylated,BtsR,
4143,ECK125289052,1103915.0,1103926,repressor,BtsR-Phosphorylated,BtsR,
4144,ECK125289052,1103915.0,1103926,repressor,BtsR-Phosphorylated,BtsR,
4145,ECK125289053,3532658.0,3532675,activator,DcuR-phosphorylated,DcuR,
4146,ECK125301946,754734.0,754751,,,,
4147,ECK125301947,4061355.0,4061370,,,,
4148,ECK125301948,1547216.0,1547231,,,,
4149,ECK125301949,1277864.0,1277881,,,,
4150,ECK125301950,1777105.0,1777122,,,,
4151,ECK125301951,579087.0,579104,,,,
4152,ECK125301952,1250939.0,1250956,,,,
4153,ECK125301953,4605706.0,4605723,,,,
4154,ECK125301954,121941.0,121961,,,,
4155,ECK125301955,2564236.0,2564251,,,,
4156,ECK125301956,4603252.0,4603267,,,,
4157,ECK125301957,1681710.0,1681725,,,,
4158,ECK125301958,1405819.0,1405858,,,,
4159,,,ECK12,,,,
4160,ECK125301959,3185399.0,3185416,,,,
4161,ECK125301960,2239123.0,2239138,,,,
4162,ECK125301961,1084894.0,1084909,,,,
4163,ECK125301962,3539869.0,3539884,,,,
4164,ECK125301963,2668563.0,2668580,,,,
4165,ECK125301964,2764679.0,2764696,,,,
4166,ECK125301965,987265.0,987282,,,,
4167,ECK125301966,1806222.0,1806261,,,,
4168,,,ECK12,,,,
4169,ECK125301967,2798790.0,2798805,,,,
4170,ECK125301968,2629167.0,2629184,,,,
4171,ECK125301969,1583498.0,1583513,,,,
4172,ECK125301970,1488205.0,1488220,,,,
4173,ECK125301971,2884358.0,2884372,activator,StpA,StpA,
4174,ECK125301972,919220.0,919237,,,,
4175,ECK125301973,358698.0,358715,,,,
4176,ECK125301974,2492327.0,2492342,,,,
